id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size
170,2026-01-31 20:58:27,10.154.193.96,LAPTOP,go.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
171,2026-01-31 20:58:28,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
172,2026-01-31 20:58:31,10.154.193.96,LAPTOP,catalog.gamepass.com,,,,,,GATEWAY_SENSE_01,-,0
173,2026-01-31 20:58:32,10.154.193.96,LAPTOP,graph.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
174,2026-01-31 20:58:32,10.154.193.96,LAPTOP,functional.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
175,2026-01-31 20:58:35,10.154.193.96,LAPTOP,go.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
176,2026-01-31 20:58:35,10.154.193.96,LAPTOP,edge.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
177,2026-01-31 20:58:35,10.154.193.96,LAPTOP,srtb.msn.com,,,,,,GATEWAY_SENSE_01,-,0
178,2026-01-31 20:58:37,10.154.193.96,LAPTOP,web.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
179,2026-01-31 20:58:39,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
180,2026-01-31 20:58:40,10.154.193.96,LAPTOP,functional.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
181,2026-01-31 20:58:47,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
182,2026-01-31 20:58:53,10.154.193.96,LAPTOP,signaler-pa.clients6.google.com,,,,,,GATEWAY_SENSE_01,-,0
183,2026-01-31 20:58:59,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
184,2026-01-31 20:59:04,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
185,2026-01-31 20:59:07,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
186,2026-01-31 20:59:16,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
187,2026-01-31 20:59:16,10.154.193.96,LAPTOP,edge.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
188,2026-01-31 20:59:23,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
189,2026-01-31 20:59:28,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
190,2026-01-31 20:59:33,10.154.193.96,LAPTOP,play.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
191,2026-01-31 20:59:35,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
192,2026-01-31 20:59:40,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
193,2026-01-31 20:59:44,10.154.193.96,LAPTOP,web.whatsapp.com,,,,,,GATEWAY_SENSE_01,-,0
194,2026-01-31 20:59:51,10.154.193.96,LAPTOP,daily-cloudcode-pa.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
195,2026-01-31 20:59:52,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
196,2026-01-31 20:59:59,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
197,2026-01-31 21:00:04,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
198,2026-01-31 21:00:08,10.154.193.96,LAPTOP,antigravity-unleash.goog,,,,,,GATEWAY_SENSE_01,-,0
199,2026-01-31 21:00:18,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
200,2026-01-31 21:00:23,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
201,2026-01-31 21:00:26,10.154.193.96,LAPTOP,edge.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
202,2026-01-31 21:00:35,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
203,2026-01-31 21:00:48,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
204,2026-01-31 21:00:49,10.154.193.96,LAPTOP,browser.events.data.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
205,2026-01-31 21:00:55,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
206,2026-01-31 21:01:07,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
